WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act;R2S-UMB ID1 sum of rain-drops [] Act
2017-01-07;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;22.0700;0.0000;    0;    0
2017-01-07 00:01:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;22.0700;0.0000;    0;    0
2017-01-07 00:02:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9000;0.0000;    0;    0
2017-01-07 00:03:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.8100;0.0000;    0;    0
2017-01-07 00:04:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.8100;0.0000;    0;    0
2017-01-07 00:05:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9000;0.0000;    0;    0
2017-01-07 00:06:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;22.0700;0.0000;    0;    0
2017-01-07 00:07:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;22.1600;0.0000;    0;    0
2017-01-07 00:08:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;22.1600;0.0000;    0;    0
2017-01-07 00:09:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;22.1600;0.0000;    0;    0
2017-01-07 00:10:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;22.2500;0.0000;    0;    0
2017-01-07 00:11:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;22.1600;0.0000;    0;    0
2017-01-07 00:12:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9000;0.0000;    0;    0
2017-01-07 00:13:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9000;0.0000;    0;    0
2017-01-07 00:14:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9000;0.0000;    0;    0
2017-01-07 00:15:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9800;0.0000;    0;    0
2017-01-07 00:16:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9000;0.0000;    0;    0
2017-01-07 00:17:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.8100;0.0000;    0;    0
2017-01-07 00:18:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.7200;0.0000;    0;    0
2017-01-07 00:19:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.6400;0.0000;    0;    0
2017-01-07 00:20:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.7200;0.0000;    0;    0
2017-01-07 00:21:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.8100;0.0000;    0;    0
2017-01-07 00:22:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9000;0.0000;    0;    0
2017-01-07 00:23:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9000;0.0000;    0;    0
2017-01-07 00:24:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9000;0.0000;    0;    0
2017-01-07 00:25:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9000;0.0000;    0;    0
2017-01-07 00:26:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9000;0.0000;    0;    0
2017-01-07 00:27:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9800;0.0000;    0;    0
2017-01-07 00:28:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9800;0.0000;    0;    0
2017-01-07 00:29:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;22.0700;0.0000;    0;    0
2017-01-07 00:30:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;22.0700;0.0000;    0;    0
2017-01-07 00:31:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9800;0.0000;    0;    0
2017-01-07 00:32:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9000;0.0000;    0;    0
2017-01-07 00:33:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.9800;0.0000;    0;    0
2017-01-07 00:34:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.8100;0.0000;    0;    0
2017-01-07 00:35:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.5500;0.0000;    0;    0
2017-01-07 00:36:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.4600;0.0000;    0;    0
2017-01-07 00:37:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.5500;0.0000;    0;    0
2017-01-07 00:38:00;0.0000;3.1200;    0;    0;    0;    0;    0;    0;    0;21.6400;0.0000;    0;    0
