WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act;R2S-UMB ID1 sum of rain-drops [] Act
2017-02-27;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-02-27 00:01:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-02-27 00:02:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-02-27 00:03:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-02-27 00:04:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-02-27 00:05:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-02-27 00:06:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-02-27 00:07:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-02-27 00:08:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-02-27 00:09:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-02-27 00:10:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-02-27 00:11:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-02-27 00:12:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-02-27 00:13:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-02-27 00:14:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-02-27 00:15:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-02-27 00:16:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-02-27 00:17:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-02-27 00:18:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-02-27 00:19:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-02-27 00:20:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-02-27 00:21:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-02-27 00:22:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-02-27 00:23:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-02-27 00:24:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-02-27 00:25:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-02-27 00:26:00;0.0000;141.7500;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
