WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act;R2S-UMB ID1 sum of rain-drops [] Act
2017-01-11 03:40:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2017-01-11 03:41:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    1
2017-01-11 03:42:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2017-01-11 03:43:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2017-01-11 03:44:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2017-01-11 03:45:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2017-01-11 03:46:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2017-01-11 03:47:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2017-01-11 03:48:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2017-01-11 03:49:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2017-01-11 03:50:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2017-01-11 03:51:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2017-01-11 03:52:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2017-01-11 03:53:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2017-01-11 03:54:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2017-01-11 03:55:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2017-01-11 03:56:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2017-01-11 03:57:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2017-01-11 03:58:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2017-01-11 03:59:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2017-01-11 04:00:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2017-01-11 04:01:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:02:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:03:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:04:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:05:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:06:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:07:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:08:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:09:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:10:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:11:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:12:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:13:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:14:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:15:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:16:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:17:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:18:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:19:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:20:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:21:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:22:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:23:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:24:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:25:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:26:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    1
2017-01-11 04:27:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:28:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:29:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:30:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:31:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:32:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:33:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:34:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:35:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:36:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:37:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:38:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:39:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:40:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:41:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2017-01-11 04:42:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:43:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2017-01-11 04:44:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:45:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2017-01-11 04:46:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:47:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:48:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:49:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:50:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:51:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:52:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:53:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 04:54:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:55:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:56:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:57:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:58:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 04:59:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 05:00:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 05:01:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 05:02:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 05:03:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 05:04:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 05:05:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 05:06:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 05:07:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 05:08:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 05:09:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 05:10:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 05:11:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 05:12:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 05:13:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:14:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:15:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:16:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:17:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:18:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:19:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 05:20:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:21:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:22:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:23:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:24:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:25:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:26:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:27:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:28:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:29:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 05:30:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:31:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:32:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 05:33:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 05:34:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 05:35:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 05:36:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:37:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:38:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:39:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:40:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:41:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 05:42:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:43:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:44:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 05:45:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:46:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:47:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:48:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:49:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:50:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:51:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:52:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:53:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:54:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:55:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:56:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 05:57:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 05:58:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    1
2017-01-11 05:59:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:00:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:01:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 06:02:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    1
2017-01-11 06:03:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 06:04:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:05:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 06:06:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:07:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:08:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:09:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    1
2017-01-11 06:10:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:11:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    1
2017-01-11 06:12:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    1
2017-01-11 06:13:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 06:14:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:15:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:16:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:17:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 06:18:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 06:19:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 06:20:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:21:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:22:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:23:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:24:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 06:25:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:26:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 06:27:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 06:28:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 06:29:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.4200;0.0000;    0;    0
2017-01-11 06:30:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.4200;0.0000;    0;    0
2017-01-11 06:31:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.4200;0.0000;    0;    0
2017-01-11 06:32:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.4200;0.0000;    0;    0
2017-01-11 06:33:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 06:34:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 06:35:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 06:36:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5100;0.0000;    0;    0
2017-01-11 06:37:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:38:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:39:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:40:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:41:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 06:42:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 06:43:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:44:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.5900;0.0000;    0;    0
2017-01-11 06:45:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 06:46:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 06:47:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 06:48:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 06:49:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 06:50:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 06:51:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 06:52:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 06:53:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 06:54:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 06:55:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 06:56:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 06:57:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.6800;0.0000;    0;    0
2017-01-11 06:58:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 06:59:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 07:00:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 07:01:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 07:02:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 07:03:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.7600;0.0000;    0;    0
2017-01-11 07:04:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 07:05:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.8500;0.0000;    0;    0
2017-01-11 07:06:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 07:07:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;20.9300;0.0000;    0;    0
2017-01-11 07:08:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2017-01-11 07:09:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2017-01-11 07:10:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2017-01-11 07:11:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.0200;0.0000;    0;    0
2017-01-11 07:12:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2017-01-11 07:13:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.2000;0.0000;    0;    0
2017-01-11 07:14:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2017-01-11 07:15:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2017-01-11 07:16:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2017-01-11 07:17:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2017-01-11 07:18:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    1
2017-01-11 07:19:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2017-01-11 07:20:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2017-01-11 07:21:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.1100;0.0000;    0;    0
2017-01-11 07:22:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.2900;0.0000;    0;    0
2017-01-11 07:23:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.4600;0.0000;    0;    0
2017-01-11 07:24:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.3700;0.0000;    0;    0
2017-01-11 07:25:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.3700;0.0000;    0;    0
2017-01-11 07:26:00;0.0000;56.5700;    0;    0;    0;    0;    0;    0;    0;21.3700;0.0000;    0;    0
